season,wkday,date,hr,holiday,temp,windspd,hum,adjtemp,condition,casual,member,total
4,6,2016-10-23,20,1,0.4864,0.3103,0.7,0.4954,1,68,124,192
4,6,2016-10-23,21,1,0.4864,0.3103,0.67,0.4923,1,59,120,179
4,6,2016-10-23,22,1,0.4614,0.3276,0.73,0.4738,1,31,116,147
4,6,2016-10-23,23,1,0.4405,0.1552,0.74,0.4548,1,20,92,112
4,0,2016-10-24,0,0,0.4154,0.2414,0.82,0.4378,1,12,61,73
4,0,2016-10-24,1,0,0.3883,0.2241,0.88,0.4163,1,10,49,59
4,0,2016-10-24,2,0,0.4008,0.1724,0.84,0.425,1,10,33,43
4,0,2016-10-24,3,0,0.4405,0.2414,0.75,0.4558,1,8,25,33
4,0,2016-10-24,4,0,0.4301,0.3103,0.71,0.4419,1,6,16,22
4,0,2016-10-24,5,0,0.4175,0.2931,0.72,0.4308,1,3,5,8
4,0,2016-10-24,6,0,0.4154,0.3621,0.65,0.4228,1,1,7,8
4,0,2016-10-24,7,0,0.4134,0.5517,0.54,0.4112,1,1,6,7
4,0,2016-10-24,8,0,0.4196,0.2069,0.56,0.4186,1,0,6,6
4,0,2016-10-24,9,0,0.428,0.5345,0.55,0.4251,1,0,15,15
4,0,2016-10-24,10,0,0.4468,0.5862,0.5,0.4376,1,2,52,54
4,0,2016-10-24,11,0,0.4468,0.5862,0.47,0.4345,1,4,173,177
4,0,2016-10-24,12,0,0.4614,0.6379,0.44,0.4446,1,11,446,457
4,0,2016-10-24,13,0,0.476,0.6034,0.43,0.4564,1,19,269,288
4,0,2016-10-24,14,0,0.4697,0.6724,0.42,0.4498,1,24,109,133
4,0,2016-10-24,15,0,0.4635,0.7414,0.46,0.4485,1,17,74,91
4,0,2016-10-24,16,0,0.4509,0.6552,0.52,0.4432,1,19,140,159
4,0,2016-10-24,17,0,0.4301,0.6552,0.55,0.4271,1,18,122,140
4,0,2016-10-24,18,0,0.4196,0.6034,0.5,0.4135,1,18,94,112
4,0,2016-10-24,19,0,0.4071,0.5172,0.55,0.4066,1,25,129,154
4,0,2016-10-24,20,0,0.38,0.2586,0.6,0.3865,1,21,273,294
4,0,2016-10-24,21,0,0.38,0.3621,0.66,0.3911,1,26,412,438
4,0,2016-10-24,22,0,0.3779,0.2931,0.66,0.3892,1,18,276,294
4,0,2016-10-24,23,0,0.3862,0.3966,0.65,0.3958,1,8,178,186
4,1,2016-10-25,0,0,0.382,0.2759,0.63,0.3905,1,11,119,130
4,1,2016-10-25,1,0,0.3653,0.3276,0.65,0.3553,1,7,79,86
4,1,2016-10-25,2,0,0.3674,0.2414,0.64,0.3683,1,2,51,53
4,1,2016-10-25,3,0,0.3653,0.2759,0.67,0.3617,1,4,39,43
4,1,2016-10-25,4,0,0.3695,0.1897,0.64,0.3802,1,1,14,15
4,1,2016-10-25,5,0,0.3779,0.3448,0.56,0.3813,1,2,11,13
4,1,2016-10-25,6,0,0.3466,0.3621,0.74,0.334,1,0,9,9
4,1,2016-10-25,7,0,0.3507,0.4655,0.72,0.3278,1,0,2,2
4,1,2016-10-25,8,0,0.3633,0.2931,0.65,0.3575,1,0,4,4
4,1,2016-10-25,9,0,0.357,0.6207,0.73,0.322,1,0,16,16
4,1,2016-10-25,10,0,0.382,0.3621,0.69,0.3953,1,0,44,44
4,1,2016-10-25,11,0,0.3987,0.3448,0.64,0.4065,1,2,144,146
4,1,2016-10-25,12,0,0.4029,0.3276,0.63,0.4096,1,6,453,459
4,1,2016-10-25,13,0,0.3925,0.5172,0.61,0.3982,1,14,313,327
4,1,2016-10-25,14,0,0.4259,0.4828,0.55,0.4232,1,10,128,138
4,1,2016-10-25,15,0,0.4134,0.4828,0.5,0.4079,1,16,103,119
4,1,2016-10-25,16,0,0.4008,0.5172,0.49,0.3961,1,11,105,116
4,1,2016-10-25,17,0,0.3758,0.5517,0.53,0.3773,1,25,139,164
4,1,2016-10-25,18,0,0.3528,0.3103,0.59,0.3457,1,16,101,117
4,1,2016-10-25,19,0,0.3424,0.2759,0.6,0.3406,1,21,140,161
4,1,2016-10-25,20,0,0.3486,0.2414,0.53,0.3513,1,24,247,271
4,1,2016-10-25,21,0,0.3528,0.2069,0.51,0.3607,1,21,460,481
4,1,2016-10-25,22,0,0.3507,0.1724,0.53,0.3652,1,9,291,300
4,1,2016-10-25,23,0,0.3466,0.1552,0.56,0.3652,1,10,143,153
4,2,2016-10-26,0,0,0.3466,0.2241,0.53,0.3522,1,9,116,125
4,2,2016-10-26,1,0,0.3382,0.2069,0.56,0.3476,1,0,90,90
4,2,2016-10-26,2,0,0.3152,0.2069,0.59,0.3271,1,2,62,64
4,2,2016-10-26,3,0,0.3006,0.1724,0.63,0.321,1,4,40,44
4,2,2016-10-26,4,0,0.286,0.2069,0.64,0.3009,1,2,12,14
4,2,2016-10-26,5,0,0.2714,0.2069,0.71,0.2878,1,0,9,9
4,2,2016-10-26,6,0,0.2818,0.1552,0.65,0.3086,1,0,5,5
4,2,2016-10-26,7,0,0.2777,0.1379,0.63,0.3095,1,0,4,4
4,2,2016-10-26,8,0,0.309,0.1379,0.56,0.3366,1,0,6,6
4,2,2016-10-26,9,0,0.3236,0.2241,0.54,0.3315,1,0,11,11
4,2,2016-10-26,10,0,0.3382,0.1207,0.44,0.3665,2,0,39,39
4,2,2016-10-26,11,0,0.3507,0.0862,0.43,0.388,2,2,150,152
4,2,2016-10-26,12,0,0.357,0.1034,0.44,0.3876,2,8,383,391
4,2,2016-10-26,13,0,0.3633,0.1207,0.45,0.388,2,21,274,295
4,2,2016-10-26,14,0,0.3653,0.0862,0.44,0.4003,2,21,106,127
4,2,2016-10-26,15,0,0.3653,0.1379,0.44,0.3855,2,20,110,130
4,2,2016-10-26,16,0,0.3612,0.1897,0.49,0.3712,2,17,145,162
4,2,2016-10-26,17,0,0.3549,0.2414,0.5,0.357,2,11,113,124
4,2,2016-10-26,18,0,0.3549,0.1379,0.49,0.3765,2,18,101,119
4,2,2016-10-26,19,0,0.357,0.2241,0.49,0.3616,2,15,147,162
4,2,2016-10-26,20,0,0.3612,0.2241,0.52,0.3653,2,22,243,265
4,2,2016-10-26,21,0,0.3674,0.3103,0.54,0.3592,2,27,403,430
4,2,2016-10-26,22,0,0.3695,0.2586,0.56,0.3739,2,13,259,272
4,2,2016-10-26,23,0,0.3695,0.2759,0.62,0.3784,3,7,160,167
4,3,2016-10-27,0,0,0.3528,0.4483,0.75,0.3314,3,2,110,112
4,3,2016-10-27,1,0,0.3382,0.2931,0.85,0.3345,3,7,90,97
4,3,2016-10-27,2,0,0.3257,0.2069,0.89,0.3364,3,3,80,83
4,3,2016-10-27,3,0,0.3445,0.3793,0.9,0.3302,3,2,37,39
4,3,2016-10-27,4,0,0.3424,0.431,0.91,0.323,3,3,20,23
4,3,2016-10-27,5,0,0.3403,0.6207,0.92,0.3056,3,0,6,6
4,3,2016-10-27,6,0,0.3486,0.3966,0.93,0.3323,3,0,4,4
4,3,2016-10-27,7,0,0.3633,0.4483,0.93,0.3413,2,1,3,4
4,3,2016-10-27,8,0,0.3695,0.3966,0.9,0.3995,3,0,2,2
4,3,2016-10-27,9,0,0.3674,0.3448,0.91,0.3553,3,0,6,6
4,3,2016-10-27,10,0,0.3716,0.2931,0.92,0.403,3,0,19,19
4,3,2016-10-27,11,0,0.3737,0.2241,0.93,0.406,3,2,53,55
4,3,2016-10-27,12,0,0.3486,0.3621,0.95,0.3359,3,3,199,202
4,3,2016-10-27,13,0,0.3403,0.4655,0.95,0.3179,3,6,144,150
4,3,2016-10-27,14,0,0.3152,0.5862,0.94,0.2837,3,2,51,53
4,3,2016-10-27,15,0,0.3006,0.4655,0.91,0.28,3,6,55,61
4,3,2016-10-27,16,0,0.2902,0.3966,0.9,0.2772,2,4,38,42
4,3,2016-10-27,17,0,0.2818,0.4655,0.92,0.262,2,3,50,53
4,3,2016-10-27,18,0,0.286,0.4655,0.88,0.266,3,1,30,31
4,3,2016-10-27,19,0,0.286,0.4483,0.9,0.2677,2,3,44,47
4,3,2016-10-27,20,0,0.2839,0.4828,0.87,0.2623,2,4,118,122
4,3,2016-10-27,21,0,0.2818,0.431,0.86,0.2655,2,10,200,210
4,3,2016-10-27,22,0,0.2839,0.3793,0.85,0.2733,2,4,126,130
4,3,2016-10-27,23,0,0.2902,0.3448,0.82,0.2833,2,1,92,93
4,4,2016-10-28,0,0,0.2985,0.2241,0.84,0.3089,2,1,80,81
4,4,2016-10-28,1,0,0.3069,0.2241,0.84,0.3164,1,1,54,55
4,4,2016-10-28,2,0,0.2881,0.1379,0.88,0.3185,1,2,57,59
4,4,2016-10-28,3,0,0.2902,0.1379,0.86,0.3203,1,0,35,35
4,4,2016-10-28,4,0,0.2881,0.2414,0.85,0.2965,1,0,17,17
4,4,2016-10-28,5,0,0.2777,0.2241,0.86,0.2901,1,4,14,18
4,4,2016-10-28,6,0,0.2985,0.3276,0.8,0.2933,1,0,11,11
4,4,2016-10-28,7,0,0.286,0.1552,0.84,0.3122,1,0,5,5
4,4,2016-10-28,8,0,0.2944,0.1724,0.79,0.3155,1,1,7,8
4,4,2016-10-28,9,0,0.3257,0.2414,0.77,0.3305,1,0,8,8
4,4,2016-10-28,10,0,0.3549,0.1897,0.7,0.3656,1,0,42,42
4,4,2016-10-28,11,0,0.3946,0.2414,0.58,0.398,1,4,124,128
4,4,2016-10-28,12,0,0.4175,0.1897,0.54,0.4149,1,9,335,344
4,4,2016-10-28,13,0,0.4489,0.2241,0.53,0.4424,1,14,257,271
4,4,2016-10-28,14,0,0.4676,0.1552,0.49,0.4552,1,19,124,143
4,4,2016-10-28,15,0,0.4593,0.1897,0.59,0.4577,1,24,107,131
4,4,2016-10-28,16,0,0.4802,0.1207,0.56,0.4744,1,37,153,190
4,4,2016-10-28,17,0,0.4551,0.1724,0.59,0.4538,1,29,144,173
4,4,2016-10-28,18,0,0.4384,0.1897,0.62,0.4414,1,19,125,144
4,4,2016-10-28,19,0,0.428,0.1897,0.71,0.4399,1,32,143,175
4,4,2016-10-28,20,0,0.4342,0.2069,0.69,0.444,1,23,279,302
4,4,2016-10-28,21,0,0.4301,0.1724,0.72,0.4428,1,33,385,418
4,4,2016-10-28,22,0,0.4384,0.2069,0.75,0.4538,2,16,235,251
4,4,2016-10-28,23,0,0.4405,0.1207,0.81,0.4615,2,6,158,164
4,5,2016-10-29,0,1,0.4572,0.1552,0.82,0.4788,2,11,99,110
4,5,2016-10-29,1,1,0.4843,0.2414,0.76,0.5,2,5,74,79
4,5,2016-10-29,2,1,0.4927,0.3621,0.76,0.5085,2,8,61,69
4,5,2016-10-29,3,1,0.499,0.3276,0.76,0.5149,2,4,46,50
4,5,2016-10-29,4,1,0.4927,0.1552,0.8,0.5127,1,4,39,43
4,5,2016-10-29,5,1,0.5177,0.431,0.79,0.5376,1,2,41,43
4,5,2016-10-29,6,1,0.5407,0.3793,0.78,0.5606,1,4,21,25
4,5,2016-10-29,7,1,0.572,0.3793,0.76,0.5916,2,2,10,12
4,5,2016-10-29,8,1,0.5825,0.4828,0.77,0.6038,2,0,1,1
4,5,2016-10-29,9,1,0.5908,0.5345,0.77,0.6131,2,0,2,2
4,5,2016-10-29,10,1,0.6096,0.431,0.76,0.6325,2,0,15,15
4,5,2016-10-29,11,1,0.6284,0.3448,0.76,0.654,2,0,21,21
4,5,2016-10-29,12,1,0.6451,0.5862,0.75,0.6716,2,2,61,63
4,5,2016-10-29,13,1,0.6743,0.6552,0.72,0.6995,1,9,72,81
4,5,2016-10-29,14,1,0.666,0.5517,0.73,0.6915,1,22,92,114
4,5,2016-10-29,15,1,0.666,0.569,0.72,0.6897,1,28,114,142
4,5,2016-10-29,16,1,0.6618,0.3966,0.74,0.6884,1,55,138,193
4,5,2016-10-29,17,1,0.62,0.6034,0.76,0.6444,1,55,140,195
4,5,2016-10-29,18,1,0.5574,0.4828,0.8,0.5808,1,63,140,203
4,5,2016-10-29,19,1,0.5449,0.4138,0.79,0.5665,1,55,160,215
4,5,2016-10-29,20,1,0.5344,0.3966,0.74,0.5486,1,45,153,198
4,5,2016-10-29,21,1,0.5219,0.2931,0.75,0.5368,1,40,134,174
4,5,2016-10-29,22,1,0.5136,0.3448,0.75,0.5288,2,27,136,163
4,5,2016-10-29,23,1,0.499,0.2241,0.78,0.5167,2,16,102,118
4,6,2016-10-30,0,1,0.499,0.2414,0.77,0.5161,2,25,79,104
4,6,2016-10-30,1,1,0.4948,0.1724,0.79,0.5136,2,35,63,98
4,6,2016-10-30,2,1,0.5031,0.2759,0.77,0.5198,2,20,38,58
4,6,2016-10-30,3,1,0.476,0.2241,0.86,0.5022,3,14,45,59
4,6,2016-10-30,4,1,0.4572,0.2586,0.88,0.4847,2,19,46,65
4,6,2016-10-30,5,1,0.4509,0.2414,0.88,0.4782,2,12,29,41
4,6,2016-10-30,6,1,0.4447,0.3103,0.88,0.4719,2,7,35,42
4,6,2016-10-30,7,1,0.4363,0.2759,0.88,0.4634,2,10,20,30
4,6,2016-10-30,8,1,0.4342,0.3448,0.85,0.4585,2,1,11,12
4,6,2016-10-30,9,1,0.428,0.3448,0.87,0.4544,3,2,9,11
4,6,2016-10-30,10,1,0.4154,0.431,0.87,0.4419,3,2,8,10
4,6,2016-10-30,11,1,0.4029,0.431,0.88,0.4306,3,0,12,12
4,6,2016-10-30,12,1,0.3987,0.4655,0.84,0.423,3,8,26,34
4,6,2016-10-30,13,1,0.4071,0.5172,0.77,0.4254,2,9,40,49
4,6,2016-10-30,14,1,0.4092,0.569,0.72,0.4228,2,8,54,62
4,6,2016-10-30,15,1,0.4175,0.431,0.68,0.4273,2,13,53,66
4,6,2016-10-30,16,1,0.4134,0.4483,0.71,0.4259,2,15,73,88
4,6,2016-10-30,17,1,0.4071,0.3103,0.71,0.42,2,7,104,111
4,6,2016-10-30,18,1,0.4029,0.3448,0.67,0.4128,2,16,101,117
4,6,2016-10-30,19,1,0.3987,0.3276,0.66,0.4081,1,25,118,143
4,6,2016-10-30,20,1,0.382,0.3103,0.73,0.3986,1,24,119,143
4,6,2016-10-30,21,1,0.3695,0.2759,0.75,0.3885,1,16,148,164
4,6,2016-10-30,22,1,0.3549,0.1897,0.77,0.3656,1,20,113,133
4,6,2016-10-30,23,1,0.3466,0.1552,0.78,0.3652,1,5,60,65
4,0,2016-10-31,0,0,0.3194,0.1552,0.81,0.3415,1,4,61,65
4,0,2016-10-31,1,0,0.2944,0.1552,0.88,0.3195,1,9,71,80
4,0,2016-10-31,2,0,0.286,0.0862,0.87,0.3338,1,4,57,61
4,0,2016-10-31,3,0,0.2985,0.1379,0.86,0.3276,1,0,24,24
4,0,2016-10-31,4,0,0.2985,0.1724,0.87,0.3192,1,1,14,15
4,0,2016-10-31,5,0,0.2902,0.1207,0.82,0.3253,1,0,7,7
4,0,2016-10-31,6,0,0.3069,0.2759,0.77,0.3081,1,0,4,4
4,0,2016-10-31,7,0,0.2965,0.2069,0.77,0.3102,1,0,2,2
4,0,2016-10-31,8,0,0.309,0.1552,0.77,0.3323,1,0,3,3
4,0,2016-10-31,9,0,0.3403,0.1379,0.71,0.3638,1,0,12,12
4,0,2016-10-31,10,0,0.3633,0.1207,0.61,0.388,1,2,42,44
4,0,2016-10-31,11,0,0.3862,0.1207,0.57,0.3895,1,2,112,114
4,0,2016-10-31,12,0,0.4092,0.069,0.57,0.4102,1,9,369,378
4,0,2016-10-31,13,0,0.4154,0.0345,0.56,0.4148,1,5,259,264
4,0,2016-10-31,14,0,0.4342,0.0345,0.51,0.4273,1,10,104,114
4,0,2016-10-31,15,0,0.4217,0.2241,0.58,0.4224,1,9,92,101
4,0,2016-10-31,16,0,0.4092,0.2241,0.6,0.4127,1,14,126,140
4,0,2016-10-31,17,0,0.3967,0.1379,0.64,0.4046,1,33,114,147
4,0,2016-10-31,18,0,0.3904,0.1207,0.65,0.3996,1,21,107,128
4,0,2016-10-31,19,0,0.382,0.1379,0.67,0.3938,1,35,154,189
4,0,2016-10-31,20,0,0.3716,0.1379,0.7,0.3865,1,29,266,295
4,0,2016-10-31,21,0,0.3737,0.1379,0.67,0.3861,1,26,395,421
4,0,2016-10-31,22,0,0.3737,0.1724,0.69,0.3877,1,38,219,257
4,0,2016-10-31,23,0,0.405,0.2414,0.65,0.4131,1,21,136,157
4,1,2016-11-01,0,0,0.4008,0.2759,0.69,0.4124,1,20,102,122
4,1,2016-11-01,1,0,0.3967,0.2586,0.7,0.4098,1,20,82,102
4,1,2016-11-01,2,0,0.4113,0.1724,0.73,0.4257,1,28,71,99
4,1,2016-11-01,3,0,0.3946,0.1552,0.81,0.4166,1,19,43,62
4,1,2016-11-01,4,0,0.3883,0.1897,0.84,0.4129,1,11,23,34
4,1,2016-11-01,5,0,0.4029,0.1724,0.85,0.4281,1,1,15,16
4,1,2016-11-01,6,0,0.4029,0.1724,0.87,0.4296,1,0,7,7
4,1,2016-11-01,7,0,0.4238,0.1034,0.86,0.4492,1,0,3,3
4,1,2016-11-01,8,0,0.4551,0.1552,0.82,0.4767,1,0,6,6
4,1,2016-11-01,9,0,0.499,0.2241,0.72,0.5102,1,0,17,17
4,1,2016-11-01,10,0,0.5115,0.2931,0.68,0.5178,2,0,46,46
4,1,2016-11-01,11,0,0.5094,0.2759,0.72,0.5208,2,3,166,169
